repo,quarter,author_login,commit_count
LedgerHQ/ledger-live,2023-Q1,JunichiSugiura,2
LedgerHQ/ledger-live,2023-Q1,mle-gall,16
LedgerHQ/ledger-live,2023-Q1,sarneijim,37
LedgerHQ/ledger-live,2023-Q1,lambertkevin,12
LedgerHQ/ledger-live,2023-Q1,hedi-edelbloute,23
LedgerHQ/ledger-live,2023-Q1,elbywan,76
LedgerHQ/ledger-live,2023-Q1,cjordan-ledger,35
LedgerHQ/ledger-live,2023-Q1,konoart,1
LedgerHQ/ledger-live,2023-Q1,_name:Tim Schmidt,4
LedgerHQ/ledger-live,2023-Q1,vlad-anger,1
LedgerHQ/ledger-live,2023-Q1,brunospolidorio,2
LedgerHQ/ledger-live,2023-Q1,crypto-matto,1
LedgerHQ/ledger-live,2023-Q1,desirendr,8
LedgerHQ/ledger-live,2023-Q1,nabil-brn,4
LedgerHQ/ledger-live,2023-Q1,hzheng-ledger,11
LedgerHQ/ledger-live,2023-Q1,OlivierFreyssinet,20
LedgerHQ/ledger-live,2023-Q1,thomasrogerlux,6
LedgerHQ/ledger-live,2023-Q1,_name:Armin,1
LedgerHQ/ledger-live,2023-Q1,harrisonf-ledger,1
LedgerHQ/ledger-live,2023-Q1,cksanders,1
LedgerHQ/ledger-live,2023-Q1,matthieu-krief,3
LedgerHQ/ledger-live,2023-Q1,gobeli,1
LedgerHQ/ledger-live,2023-Q1,nigamprashant,10
LedgerHQ/ledger-live,2023-Q1,chabroA,8
LedgerHQ/ledger-live,2023-Q1,_name:quimodotcom,15
LedgerHQ/ledger-live,2023-Q1,memdealer,1
LedgerHQ/ledger-live,2023-Q1,samuel-tifi,1
LedgerHQ/ledger-live,2023-Q1,_name:Evan Donald,2
LedgerHQ/ledger-live,2023-Q1,Yahmooo,8
LedgerHQ/ledger-live,2023-Q1,alalmi-ledger,2
LedgerHQ/ledger-live,2023-Q1,omahs,3
LedgerHQ/ledger-live,2023-Q1,cdiarra-ledger,1
LedgerHQ/ledger-live,2023-Q2,cksanders,5
LedgerHQ/ledger-live,2023-Q2,sarneijim,19
LedgerHQ/ledger-live,2023-Q2,live-github-bot[bot],89
LedgerHQ/ledger-live,2023-Q2,mcayuelas-ledger,29
LedgerHQ/ledger-live,2023-Q2,hedi-edelbloute,22
LedgerHQ/ledger-live,2023-Q2,lambertkevin,16
LedgerHQ/ledger-live,2023-Q2,_name:Hakim,14
LedgerHQ/ledger-live,2023-Q2,kallen-ledger,103
LedgerHQ/ledger-live,2023-Q2,mderrick,6
LedgerHQ/ledger-live,2023-Q2,gre,50
LedgerHQ/ledger-live,2023-Q2,grsoares21,11
LedgerHQ/ledger-live,2023-Q2,valpinkman,78
LedgerHQ/ledger-live,2023-Q2,OlivierFreyssinet,43
LedgerHQ/ledger-live,2023-Q2,flocks,2
LedgerHQ/ledger-live,2023-Q2,juan-cortes,91
LedgerHQ/ledger-live,2023-Q2,sprohaszka-ledger,4
LedgerHQ/ledger-live,2023-Q2,Justkant,39
LedgerHQ/ledger-live,2023-Q2,henri-ly,12
LedgerHQ/ledger-live,2023-Q2,JunichiSugiura,11
LedgerHQ/ledger-live,2023-Q2,desirendr,9
LedgerHQ/ledger-live,2023-Q2,renovate[bot],5
LedgerHQ/ledger-live,2023-Q2,ggilchrist-ledger,12
LedgerHQ/ledger-live,2023-Q2,abdurrahman-ledger,12
LedgerHQ/ledger-live,2023-Q2,cgrellard-ledger,120
LedgerHQ/ledger-live,2023-Q2,stephane-lieumont-ledger,4
LedgerHQ/ledger-live,2023-Q2,RamyEB,24
LedgerHQ/ledger-live,2023-Q2,jnicoulaud-ledger,2
LedgerHQ/ledger-live,2023-Q2,jules-grenier-ledger,9
LedgerHQ/ledger-live,2023-Q2,dependabot[bot],3
LedgerHQ/ledger-live,2023-Q2,h-adamik,2
LedgerHQ/ledger-live,2023-Q2,hzheng-ledger,14
LedgerHQ/ledger-live,2023-Q2,alexandremgo,12
LedgerHQ/ledger-live,2023-Q2,chabroA,5
LedgerHQ/ledger-live,2023-Q2,adrienlacombe,8
LedgerHQ/ledger-live,2023-Q2,scnale,1
LedgerHQ/ledger-live,2023-Q2,IAmMorrow,13
LedgerHQ/ledger-live,2023-Q2,jnwng,2
LedgerHQ/ledger-live,2023-Q2,JesseKuntz,1
LedgerHQ/ledger-live,2023-Q2,ledgerlive,23
LedgerHQ/ledger-live,2023-Q2,loouis-t,1
LedgerHQ/ledger-live,2023-Q2,beths-ledger,1
LedgerHQ/ledger-live,2023-Q2,YarnSh39,6
LedgerHQ/ledger-live,2023-Q2,mle-gall,8
LedgerHQ/ledger-live,2023-Q2,cpellizzari-ledger,5
LedgerHQ/ledger-live,2023-Q2,lvndry,4
LedgerHQ/ledger-live,2023-Q2,marianasrv,6
LedgerHQ/ledger-live,2023-Q2,overcat,1
LedgerHQ/ledger-live,2023-Q2,mitchellv-ledger,4
LedgerHQ/ledger-live,2023-Q2,fstream9,14
LedgerHQ/ledger-live,2023-Q2,_name:male-gal,11
LedgerHQ/ledger-live,2023-Q2,adziura-ledger,1
LedgerHQ/ledger-live,2023-Q2,davidknezic,1
LedgerHQ/ledger-live,2023-Q2,nparigi-ledger,2
LedgerHQ/ledger-live,2023-Q2,elbywan,37
LedgerHQ/ledger-live,2023-Q2,thomasrogerlux,3
LedgerHQ/ledger-live,2023-Q2,brunospolidorio,5
LedgerHQ/ledger-live,2023-Q2,pierrelouis-c,3
LedgerHQ/ledger-live,2023-Q2,PorlyBe,1
LedgerHQ/ledger-live,2023-Q2,cjordan-ledger,1
LedgerHQ/ledger-live,2023-Q2,pdeville-ledger,2
LedgerHQ/ledger-live,2023-Q3,stephane-lieumont-ledger,35
LedgerHQ/ledger-live,2023-Q3,0xbuidler,73
LedgerHQ/ledger-live,2023-Q3,mcayuelas-ledger,28
LedgerHQ/ledger-live,2023-Q3,kallen-ledger,117
LedgerHQ/ledger-live,2023-Q3,lvndry,9
LedgerHQ/ledger-live,2023-Q3,live-github-bot[bot],163
LedgerHQ/ledger-live,2023-Q3,hedi-edelbloute,20
LedgerHQ/ledger-live,2023-Q3,valpinkman,135
LedgerHQ/ledger-live,2023-Q3,gre,24
LedgerHQ/ledger-live,2023-Q3,_name:Hakim,17
LedgerHQ/ledger-live,2023-Q3,cksanders,8
LedgerHQ/ledger-live,2023-Q3,KVNLS,64
LedgerHQ/ledger-live,2023-Q3,desirendr,9
LedgerHQ/ledger-live,2023-Q3,lambertkevin,15
LedgerHQ/ledger-live,2023-Q3,OlivierFreyssinet,17
LedgerHQ/ledger-live,2023-Q3,aussedatlo,1
LedgerHQ/ledger-live,2023-Q3,sarneijim,24
LedgerHQ/ledger-live,2023-Q3,Justkant,42
LedgerHQ/ledger-live,2023-Q3,chabroA,18
LedgerHQ/ledger-live,2023-Q3,jnicoulaud-ledger,2
LedgerHQ/ledger-live,2023-Q3,alexandremgo,9
LedgerHQ/ledger-live,2023-Q3,0x1Marek,1
LedgerHQ/ledger-live,2023-Q3,mdeidda-ledger,11
LedgerHQ/ledger-live,2023-Q3,cgrellard-ledger,84
LedgerHQ/ledger-live,2023-Q3,abdurrahman-ledger,12
LedgerHQ/ledger-live,2023-Q3,beths-ledger,11
LedgerHQ/ledger-live,2023-Q3,ggilchrist-ledger,152
LedgerHQ/ledger-live,2023-Q3,hzheng-ledger,19
LedgerHQ/ledger-live,2023-Q3,ldg-smartling-sa,41
LedgerHQ/ledger-live,2023-Q3,adrienlacombe,5
LedgerHQ/ledger-live,2023-Q3,aboissiere-ledger,5
LedgerHQ/ledger-live,2023-Q3,NikollayIlliev,30
LedgerHQ/ledger-live,2023-Q3,nparigi-ledger,7
LedgerHQ/ledger-live,2023-Q3,mitchellv-ledger,11
LedgerHQ/ledger-live,2023-Q3,mle-gall,9
LedgerHQ/ledger-live,2023-Q3,_name:male-gal,9
LedgerHQ/ledger-live,2023-Q3,mohammed-ledger,1
LedgerHQ/ledger-live,2023-Q3,_name:Mohammed Almujil,3
LedgerHQ/ledger-live,2023-Q3,_name:Tim Schmidt,1
LedgerHQ/ledger-live,2023-Q3,cng-ledger,25
LedgerHQ/ledger-live,2023-Q3,lawRathod,3
LedgerHQ/ledger-live,2023-Q3,AlexandruPislariu,2
LedgerHQ/ledger-live,2023-Q3,bantalon,1
LedgerHQ/ledger-live,2023-Q3,grsoares21,9
LedgerHQ/ledger-live,2023-Q3,h-adamik,3
LedgerHQ/ledger-live,2023-Q3,ComradeAERGO,1
LedgerHQ/ledger-live,2023-Q3,mderrick,6
LedgerHQ/ledger-live,2023-Q3,andreishtamburg,6
LedgerHQ/ledger-live,2023-Q3,elbywan,8
LedgerHQ/ledger-live,2023-Q3,JunichiSugiura,2
LedgerHQ/ledger-live,2023-Q3,nabil-brn,2
LedgerHQ/ledger-live,2023-Q3,drakoFukayu,1
LedgerHQ/ledger-live,2023-Q3,Ferossgp,1
LedgerHQ/ledger-live,2023-Q3,cdiarra-ledger,1
LedgerHQ/ledger-live,2023-Q3,renovate[bot],2
LedgerHQ/ledger-live,2023-Q3,henri-ly,1
LedgerHQ/ledger-live,2023-Q4,andreishtamburg,1
LedgerHQ/ledger-live,2023-Q4,aussedatlo,15
LedgerHQ/ledger-live,2023-Q4,jdabbech-ledger,12
LedgerHQ/ledger-live,2023-Q4,valpinkman,168
LedgerHQ/ledger-live,2023-Q4,live-github-bot[bot],93
LedgerHQ/ledger-live,2023-Q4,0xbuidler,87
LedgerHQ/ledger-live,2023-Q4,lambertkevin,9
LedgerHQ/ledger-live,2023-Q4,cgrellard-ledger,76
LedgerHQ/ledger-live,2023-Q4,lvndry,20
LedgerHQ/ledger-live,2023-Q4,chabroA,32
LedgerHQ/ledger-live,2023-Q4,_name:Hakim,9
LedgerHQ/ledger-live,2023-Q4,OlivierFreyssinet,38
LedgerHQ/ledger-live,2023-Q4,stephane-lieumont-ledger,20
LedgerHQ/ledger-live,2023-Q4,desirendr,4
LedgerHQ/ledger-live,2023-Q4,lpaquet-ledger,1
LedgerHQ/ledger-live,2023-Q4,gre,118
LedgerHQ/ledger-live,2023-Q4,abdurrahman-ledger,12
LedgerHQ/ledger-live,2023-Q4,sprohaszka-ledger,9
LedgerHQ/ledger-live,2023-Q4,sarneijim,21
LedgerHQ/ledger-live,2023-Q4,ldg-smartling-sa,43
LedgerHQ/ledger-live,2023-Q4,aboissiere-ledger,12
LedgerHQ/ledger-live,2023-Q4,AnthonyHad,43
LedgerHQ/ledger-live,2023-Q4,dependabot[bot],4
LedgerHQ/ledger-live,2023-Q4,hedi-edelbloute,15
LedgerHQ/ledger-live,2023-Q4,mcayuelas-ledger,43
LedgerHQ/ledger-live,2023-Q4,ComradeAERGO,7
LedgerHQ/ledger-live,2023-Q4,Justkant,51
LedgerHQ/ledger-live,2023-Q4,vbergeron-ledger,1
LedgerHQ/ledger-live,2023-Q4,KVNLS,58
LedgerHQ/ledger-live,2023-Q4,mle-gall,8
LedgerHQ/ledger-live,2023-Q4,_name:male-gal,10
LedgerHQ/ledger-live,2023-Q4,CremaFR,4
LedgerHQ/ledger-live,2023-Q4,adrienlacombe,1
LedgerHQ/ledger-live,2023-Q4,mitchellv-ledger,5
LedgerHQ/ledger-live,2023-Q4,cng-ledger,3
LedgerHQ/ledger-live,2023-Q4,KaliszukTomasz,1
LedgerHQ/ledger-live,2023-Q4,kallen-ledger,9
LedgerHQ/ledger-live,2023-Q4,alexandremgo,12
LedgerHQ/ledger-live,2023-Q4,ak-ledger,59
LedgerHQ/ledger-live,2023-Q4,RamyEB,10
LedgerHQ/ledger-live,2023-Q4,hzheng-ledger,3
LedgerHQ/ledger-live,2023-Q4,Wozacosta,2
LedgerHQ/ledger-live,2023-Q4,mbertin-ledger,7
LedgerHQ/ledger-live,2023-Q4,joinbencoin,1
LedgerHQ/ledger-live,2023-Q4,Anthony-Ledger,2
LedgerHQ/ledger-live,2023-Q4,ibuldakov-ledger,1
LedgerHQ/ledger-live,2023-Q4,mohammed-ledger,4
LedgerHQ/ledger-live,2023-Q4,beths-ledger,16
LedgerHQ/ledger-live,2023-Q4,mdeidda-ledger,1
LedgerHQ/ledger-live,2023-Q4,nparigi-ledger,4
LedgerHQ/ledger-live,2023-Q4,cpellizzari-ledger,1
LedgerHQ/ledger-live,2023-Q4,ggilchrist-ledger,3
LedgerHQ/ledger-live,2024-Q1,lpaquet-ledger,33
LedgerHQ/ledger-live,2024-Q1,gre,40
LedgerHQ/ledger-live,2024-Q1,CremaFR,46
LedgerHQ/ledger-live,2024-Q1,jiyuzhuang,39
LedgerHQ/ledger-live,2024-Q1,liviuciulinaru,3
LedgerHQ/ledger-live,2024-Q1,LucasWerey,67
LedgerHQ/ledger-live,2024-Q1,0xbuidler,64
LedgerHQ/ledger-live,2024-Q1,hedi-edelbloute,98
LedgerHQ/ledger-live,2024-Q1,dependabot[bot],2
LedgerHQ/ledger-live,2024-Q1,abdurrahman-ledger,26
LedgerHQ/ledger-live,2024-Q1,KVNLS,51
LedgerHQ/ledger-live,2024-Q1,sprohaszka-ledger,18
LedgerHQ/ledger-live,2024-Q1,valpinkman,26
LedgerHQ/ledger-live,2024-Q1,live-github-bot[bot],65
LedgerHQ/ledger-live,2024-Q1,mcayuelas-ledger,15
LedgerHQ/ledger-live,2024-Q1,kallen-ledger,15
LedgerHQ/ledger-live,2024-Q1,cng-ledger,17
LedgerHQ/ledger-live,2024-Q1,_name:male-gal,34
LedgerHQ/ledger-live,2024-Q1,sarneijim,5
LedgerHQ/ledger-live,2024-Q1,ldg-smartling-sa,30
LedgerHQ/ledger-live,2024-Q1,OlivierFreyssinet,215
LedgerHQ/ledger-live,2024-Q1,overcat,2
LedgerHQ/ledger-live,2024-Q1,hzheng-ledger,17
LedgerHQ/ledger-live,2024-Q1,cgrellard-ledger,83
LedgerHQ/ledger-live,2024-Q1,lawRathod,20
LedgerHQ/ledger-live,2024-Q1,aussedatlo,20
LedgerHQ/ledger-live,2024-Q1,stack-auth,1
LedgerHQ/ledger-live,2024-Q1,lambertkevin,15
LedgerHQ/ledger-live,2024-Q1,vbergeron-ledger,1
LedgerHQ/ledger-live,2024-Q1,lvndry,20
LedgerHQ/ledger-live,2024-Q1,aboissiere-ledger,10
LedgerHQ/ledger-live,2024-Q1,RamyEB,30
LedgerHQ/ledger-live,2024-Q1,Philippoes,3
LedgerHQ/ledger-live,2024-Q1,_name:Petar Todorovic,1
LedgerHQ/ledger-live,2024-Q1,mle-gall,12
LedgerHQ/ledger-live,2024-Q1,Wozacosta,59
LedgerHQ/ledger-live,2024-Q1,staguigue-ledger,3
LedgerHQ/ledger-live,2024-Q1,jdabbech-ledger,8
LedgerHQ/ledger-live,2024-Q1,carlosala,2
LedgerHQ/ledger-live,2024-Q1,pavanvora,4
LedgerHQ/ledger-live,2024-Q1,mitchellv-ledger,2
LedgerHQ/ledger-live,2024-Q1,Justkant,61
LedgerHQ/ledger-live,2024-Q1,AlexandruPislariu,1
LedgerHQ/ledger-live,2024-Q1,JesseKuntz,2
LedgerHQ/ledger-live,2024-Q1,mikhd,5
LedgerHQ/ledger-live,2024-Q1,sponomarev,4
LedgerHQ/ledger-live,2024-Q1,beths-ledger,30
LedgerHQ/ledger-live,2024-Q1,_name:Hakim,10
LedgerHQ/ledger-live,2024-Q1,alexandremgo,9
LedgerHQ/ledger-live,2024-Q1,h-adamik,1
LedgerHQ/ledger-live,2024-Q1,ComradeAERGO,2
LedgerHQ/ledger-live,2024-Q1,lduchemin-ledger,2
LedgerHQ/ledger-live,2024-Q1,desirendr,2
LedgerHQ/ledger-live,2024-Q1,alalmi-ledger,5
LedgerHQ/ledger-live,2024-Q1,chabroA,1
LedgerHQ/ledger-live,2024-Q2,Justkant,63
LedgerHQ/ledger-live,2024-Q2,cgrellard-ledger,56
LedgerHQ/ledger-live,2024-Q2,jiyuzhuang,22
LedgerHQ/ledger-live,2024-Q2,VicAlbr,26
LedgerHQ/ledger-live,2024-Q2,kallen-ledger,16
LedgerHQ/ledger-live,2024-Q2,live-github-bot[bot],91
LedgerHQ/ledger-live,2024-Q2,LucasWerey,124
LedgerHQ/ledger-live,2024-Q2,sprohaszka-ledger,22
LedgerHQ/ledger-live,2024-Q2,CremaFR,29
LedgerHQ/ledger-live,2024-Q2,_name:Landry Monga,12
LedgerHQ/ledger-live,2024-Q2,gre,53
LedgerHQ/ledger-live,2024-Q2,lambertkevin,24
LedgerHQ/ledger-live,2024-Q2,abdurrahman-ledger,58
LedgerHQ/ledger-live,2024-Q2,hzheng-ledger,5
LedgerHQ/ledger-live,2024-Q2,Wozacosta,48
LedgerHQ/ledger-live,2024-Q2,cng-ledger,13
LedgerHQ/ledger-live,2024-Q2,hedi-edelbloute,31
LedgerHQ/ledger-live,2024-Q2,pavanvora,8
LedgerHQ/ledger-live,2024-Q2,lvndry,21
LedgerHQ/ledger-live,2024-Q2,aussedatlo,49
LedgerHQ/ledger-live,2024-Q2,mehulcs,1
LedgerHQ/ledger-live,2024-Q2,ldg-smartling-sa,41
LedgerHQ/ledger-live,2024-Q2,jdabbech-ledger,31
LedgerHQ/ledger-live,2024-Q2,valpinkman,39
LedgerHQ/ledger-live,2024-Q2,lawRathod,3
LedgerHQ/ledger-live,2024-Q2,liviuciulinaru,10
LedgerHQ/ledger-live,2024-Q2,ypolishchuk-ledger,12
LedgerHQ/ledger-live,2024-Q2,OlivierFreyssinet,131
LedgerHQ/ledger-live,2024-Q2,KVNLS,28
LedgerHQ/ledger-live,2024-Q2,cksanders,6
LedgerHQ/ledger-live,2024-Q2,bharamboure-ledger,5
LedgerHQ/ledger-live,2024-Q2,mcayuelas-ledger,80
LedgerHQ/ledger-live,2024-Q2,_name:Andrei Covaciu,1
LedgerHQ/ledger-live,2024-Q2,jnicoulaud-ledger,1
LedgerHQ/ledger-live,2024-Q2,overcat,1
LedgerHQ/ledger-live,2024-Q2,0xbuidler,35
LedgerHQ/ledger-live,2024-Q2,lpaquet-ledger,8
LedgerHQ/ledger-live,2024-Q2,RamyEB,10
LedgerHQ/ledger-live,2024-Q2,drakoFukayu,1
LedgerHQ/ledger-live,2024-Q2,mikhd,7
LedgerHQ/ledger-live,2024-Q2,dkaplan65,1
LedgerHQ/ledger-live,2024-Q2,zorro11639,2
LedgerHQ/ledger-live,2024-Q2,shaynos,1
LedgerHQ/ledger-live,2024-Q2,chrisduma-ledger,2
LedgerHQ/ledger-live,2024-Q2,aboissiere-ledger,2
LedgerHQ/ledger-live,2024-Q2,desirendr,7
LedgerHQ/ledger-live,2024-Q2,andreicovaciu,15
LedgerHQ/ledger-live,2024-Q2,m1-quinn,1
LedgerHQ/ledger-live,2024-Q2,mbertin-ledger,5
LedgerHQ/ledger-live,2024-Q2,beths-ledger,13
LedgerHQ/ledger-live,2024-Q2,sarneijim,3
LedgerHQ/ledger-live,2024-Q2,Philippoes,6
LedgerHQ/ledger-live,2024-Q2,dependabot[bot],1
LedgerHQ/ledger-live,2024-Q2,cpellizzari-ledger,1
LedgerHQ/ledger-live,2024-Q3,hzheng-ledger,26
LedgerHQ/ledger-live,2024-Q3,KVNLS,83
LedgerHQ/ledger-live,2024-Q3,_name:Andrei Covaciu,6
LedgerHQ/ledger-live,2024-Q3,thesan,23
LedgerHQ/ledger-live,2024-Q3,valpinkman,41
LedgerHQ/ledger-live,2024-Q3,adammino-ledger,5
LedgerHQ/ledger-live,2024-Q3,abdurrahman-ledger,36
LedgerHQ/ledger-live,2024-Q3,sarneijim,4
LedgerHQ/ledger-live,2024-Q3,qperrot,2
LedgerHQ/ledger-live,2024-Q3,live-github-bot[bot],66
LedgerHQ/ledger-live,2024-Q3,LucasWerey,53
LedgerHQ/ledger-live,2024-Q3,VicAlbr,59
LedgerHQ/ledger-live,2024-Q3,angusbayley,6
LedgerHQ/ledger-live,2024-Q3,_name:Mounir Hamzaoui,4
LedgerHQ/ledger-live,2024-Q3,Justkant,83
LedgerHQ/ledger-live,2024-Q3,desirendr,5
LedgerHQ/ledger-live,2024-Q3,Wozacosta,55
LedgerHQ/ledger-live,2024-Q3,aussedatlo,5
LedgerHQ/ledger-live,2024-Q3,kallen-ledger,48
LedgerHQ/ledger-live,2024-Q3,lambertkevin,14
LedgerHQ/ledger-live,2024-Q3,mohamedzitouni,7
LedgerHQ/ledger-live,2024-Q3,mcayuelas-ledger,77
LedgerHQ/ledger-live,2024-Q3,bharamboure-ledger,4
LedgerHQ/ledger-live,2024-Q3,cgrellard-ledger,24
LedgerHQ/ledger-live,2024-Q3,CremaFR,32
LedgerHQ/ledger-live,2024-Q3,ypolishchuk-ledger,40
LedgerHQ/ledger-live,2024-Q3,chrisduma-ledger,44
LedgerHQ/ledger-live,2024-Q3,marcotoniut-ledger,5
LedgerHQ/ledger-live,2024-Q3,liviuciulinaru,20
LedgerHQ/ledger-live,2024-Q3,hedi-edelbloute,26
LedgerHQ/ledger-live,2024-Q3,OlivierFreyssinet,42
LedgerHQ/ledger-live,2024-Q3,lpaquet-ledger,6
LedgerHQ/ledger-live,2024-Q3,_name:Mounir HAMZAOUI,1
LedgerHQ/ledger-live,2024-Q3,ayelenmurano,50
LedgerHQ/ledger-live,2024-Q3,RamyEB,2
LedgerHQ/ledger-live,2024-Q3,sprohaszka-ledger,9
LedgerHQ/ledger-live,2024-Q3,dependabot[bot],1
LedgerHQ/ledger-live,2024-Q3,cpellizzari-ledger,2
LedgerHQ/ledger-live,2024-Q3,sergiubreban,3
LedgerHQ/ledger-live,2024-Q3,jiyuzhuang,24
LedgerHQ/ledger-live,2024-Q3,mwiercinska,10
LedgerHQ/ledger-live,2024-Q3,jnicoulaud-ledger,1
LedgerHQ/ledger-live,2024-Q3,gre-ledger,6
LedgerHQ/ledger-live,2024-Q3,beths-ledger,6
LedgerHQ/ledger-live,2024-Q3,ldg-smartling-sa,40
LedgerHQ/ledger-live,2024-Q3,cksanders,1
LedgerHQ/ledger-live,2024-Q3,gre,33
LedgerHQ/ledger-live,2024-Q3,pavanvora,8
LedgerHQ/ledger-live,2024-Q3,SofjaIRM,1
LedgerHQ/ledger-live,2024-Q3,jdabbech-ledger,43
LedgerHQ/ledger-live,2024-Q3,pollastri-pierre,1
LedgerHQ/ledger-live,2024-Q3,lawRathod,1
LedgerHQ/ledger-live,2024-Q3,emmanuelm41,2
LedgerHQ/ledger-live,2024-Q3,rllola,1
LedgerHQ/ledger-live,2024-Q3,carlosala,14
LedgerHQ/ledger-live,2024-Q3,lvndry,2
LedgerHQ/ledger-live,2024-Q3,_name:Alinus Dumitrana,6
LedgerHQ/ledger-live,2024-Q3,aboissiere-ledger,1
LedgerHQ/ledger-live,2024-Q3,_name:Landry Monga,2
LedgerHQ/ledger-live,2024-Q4,VicAlbr,70
LedgerHQ/ledger-live,2024-Q4,mcayuelas-ledger,27
LedgerHQ/ledger-live,2024-Q4,qperrot,114
LedgerHQ/ledger-live,2024-Q4,ahsan-javaiid,2
LedgerHQ/ledger-live,2024-Q4,LucasWerey,52
LedgerHQ/ledger-live,2024-Q4,Salim-belkhir,1
LedgerHQ/ledger-live,2024-Q4,ypolishchuk-ledger,28
LedgerHQ/ledger-live,2024-Q4,cgrellard-ledger,49
LedgerHQ/ledger-live,2024-Q4,abdurrahman-ledger,107
LedgerHQ/ledger-live,2024-Q4,mohamedzitouni,1
LedgerHQ/ledger-live,2024-Q4,_name:Canestin,10
LedgerHQ/ledger-live,2024-Q4,_name:Andrei Covaciu,4
LedgerHQ/ledger-live,2024-Q4,couto,10
LedgerHQ/ledger-live,2024-Q4,Wozacosta,129
LedgerHQ/ledger-live,2024-Q4,Canestin,12
LedgerHQ/ledger-live,2024-Q4,thesan,36
LedgerHQ/ledger-live,2024-Q4,adammino-ledger,80
LedgerHQ/ledger-live,2024-Q4,kallen-ledger,20
LedgerHQ/ledger-live,2024-Q4,live-github-bot[bot],112
LedgerHQ/ledger-live,2024-Q4,desirendr,13
LedgerHQ/ledger-live,2024-Q4,KVNLS,98
LedgerHQ/ledger-live,2024-Q4,ldg-smartling-sa,140
LedgerHQ/ledger-live,2024-Q4,angusbayley,131
LedgerHQ/ledger-live,2024-Q4,cksanders,2
LedgerHQ/ledger-live,2024-Q4,Justkant,40
LedgerHQ/ledger-live,2024-Q4,_name:Mounir Hamzaoui,44
LedgerHQ/ledger-live,2024-Q4,sprohaszka-ledger,15
LedgerHQ/ledger-live,2024-Q4,jiyuzhuang,6
LedgerHQ/ledger-live,2024-Q4,beths-ledger,4
LedgerHQ/ledger-live,2024-Q4,OlivierFreyssinet,19
LedgerHQ/ledger-live,2024-Q4,liviuciulinaru,5
LedgerHQ/ledger-live,2024-Q4,marcotoniut-ledger,6
LedgerHQ/ledger-live,2024-Q4,bharamboure-ledger,12
LedgerHQ/ledger-live,2024-Q4,sergiubreban,9
LedgerHQ/ledger-live,2024-Q4,chrisduma-ledger,22
LedgerHQ/ledger-live,2024-Q4,valpinkman,5
LedgerHQ/ledger-live,2024-Q4,_name:Valentin D. Pinkman,5
LedgerHQ/ledger-live,2024-Q4,lpaquet-ledger,11
LedgerHQ/ledger-live,2024-Q4,ComradeAERGO,19
LedgerHQ/ledger-live,2024-Q4,CremaFR,14
LedgerHQ/ledger-live,2024-Q4,aussedatlo,6
LedgerHQ/ledger-live,2024-Q4,fAnselmi-Ledger,25
LedgerHQ/ledger-live,2024-Q4,aaronmgdr,16
LedgerHQ/ledger-live,2024-Q4,nicolasbrugneaux,6
LedgerHQ/ledger-live,2024-Q4,lambertkevin,12
LedgerHQ/ledger-live,2024-Q4,gbecerra-ledger,5
LedgerHQ/ledger-live,2024-Q4,aboissiere-ledger,2
LedgerHQ/ledger-live,2024-Q4,sarneijim,2
LedgerHQ/ledger-live,2024-Q4,mikhd,5
LedgerHQ/ledger-live,2024-Q4,mbertin-ledger,2
LedgerHQ/ledger-live,2024-Q4,mwiercinska,1
LedgerHQ/ledger-live,2024-Q4,_name:Gabriel Becerra,1
LedgerHQ/ledger-live,2024-Q4,jcchevalier-ledger,1
LedgerHQ/ledger-live,2024-Q4,hedi-edelbloute,10
LedgerHQ/ledger-live,2024-Q4,albertov19,1
LedgerHQ/ledger-live,2024-Q4,hzheng-ledger,3
LedgerHQ/ledger-live,2025-Q1,Moustafa-Koterba,5
LedgerHQ/ledger-live,2025-Q1,Wozacosta,72
LedgerHQ/ledger-live,2025-Q1,_name:Mounir Hamzaoui,57
LedgerHQ/ledger-live,2025-Q1,mcayuelas-ledger,71
LedgerHQ/ledger-live,2025-Q1,Justkant,75
LedgerHQ/ledger-live,2025-Q1,jprudent,19
LedgerHQ/ledger-live,2025-Q1,VicAlbr,99
LedgerHQ/ledger-live,2025-Q1,sprohaszka-ledger,31
LedgerHQ/ledger-live,2025-Q1,smartling-github-connector[bot],194
LedgerHQ/ledger-live,2025-Q1,LucasWerey,98
LedgerHQ/ledger-live,2025-Q1,thesan,89
LedgerHQ/ledger-live,2025-Q1,abdurrahman-ledger,117
LedgerHQ/ledger-live,2025-Q1,couto,20
LedgerHQ/ledger-live,2025-Q1,palra,2
LedgerHQ/ledger-live,2025-Q1,desirendr,10
LedgerHQ/ledger-live,2025-Q1,francois-guerin-ledger,25
LedgerHQ/ledger-live,2025-Q1,ejaycoleman,25
LedgerHQ/ledger-live,2025-Q1,ysitbon,3
LedgerHQ/ledger-live,2025-Q1,OlivierFreyssinet,11
LedgerHQ/ledger-live,2025-Q1,live-github-bot[bot],73
LedgerHQ/ledger-live,2025-Q1,lewisd5,40
LedgerHQ/ledger-live,2025-Q1,Canestin,12
LedgerHQ/ledger-live,2025-Q1,semeano,31
LedgerHQ/ledger-live,2025-Q1,RobinVncnt,24
LedgerHQ/ledger-live,2025-Q1,jiyuzhuang,15
LedgerHQ/ledger-live,2025-Q1,mohamedzitouni,15
